id,name,description,price,images,video_url,category,section,weight,stock,customisable,custom_questions,features,delivery_time_min,delivery_time_max,delivery_time_unit,instant_delivery,seller_id,status,approved_at,rejected_at,rejection_reason,approved_by,rejected_by,created_at,updated_at,exchange_available,mrp,material,care_instructions,size_options,return_available,return_days,cod_available,legal_disclaimer,two_way_delivery,size_price_options,color_options,size_charts,categories,sections,archived
aa0a6ac1-11c2-41ea-b5a4-711e20ceeb31,Cosmic Vision UniSex Opticwash T-shirt,"Explore the fusion of cosmic symbolism and futuristic streetwear with the Opticwash Cosmic Vision Tee. Featuring a detailed monochrome graphic inspired by meditation, alien aesthetics, sacred geometry, and cyber elements, this oversized tee is made for bold self-expression.",1799.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779268577927-b28m9.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779268581226-gs5w4e.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779268640770-jc9ade.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779268644133-f6ju7.jpg""]",,Other,Uni-sex Oversized T-shirt,150.00,99,false,[],,2,4,days,false,37c07e6f-d508-45e1-bc11-bc9495f032a9,approved,,,,,,2026-05-20 09:15:25.455959+00,2026-05-23 06:41:43.46144+00,false,1999.00,,,"[""S"",""M"",""L"",""XL"",""2XL""]",false,7,true,,false,"[{""label"":""S"",""price"":1799},{""label"":""M"",""price"":1799},{""label"":""L"",""price"":1799},{""label"":""XL"",""price"":1799},{""label"":""2XL"",""price"":1799}]",[],[],"[""Other""]","[""Uni-sex Oversized T-shirt""]",false
ab4b7711-9c3b-4e98-9459-b108a231fa9c,Large Sunflower bouquet,"Introducing our exquisite Hand-Crocheted Forever Flower Bouquet, a timeless masterpiece crafted with love and care. This stunning arrangement features four distinct blooms:

A large, lifelike sunflower that will steal your heart,
Delicate lily of valley bunches (2) 
A vibrant leaf
All meticulously crocheted to resemble nature's finest.",1099.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779178594585-i6yx5o.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779178607526-y807y.jpeg""]",,Crochet,Featured,450.00,3,false,[],,4,6,days,false,3226b96c-1e63-4198-aee8-55e4cd1fcf11,approved,,,,,,2026-05-19 08:23:07.637012+00,2026-05-19 09:29:04.134285+00,true,1198.99,,,[],false,7,false,,false,[],[],[],"[""Crochet"",""For Her"",""For Him"",""Personalized Gifts""]","[""Featured""]",false
ac50090b-cbb3-452c-87e0-c9cdb44dfb0b,Poolverine mask,3D-Printed high quality Poolverine mask,3999.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1781354315733-4qywlf.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1781354316477-3r84fo.jpeg""]",,For Him,Trending,900.00,1,true,"[{""question"":""custom size requirement"",""required"":false,""answerType"":""text""}]",,6,10,days,false,f812ae81-e5ef-4a44-aaf6-5a84560fe8b3,approved,,,,,,2026-06-13 12:31:48.412882+00,2026-06-13 12:38:48.229937+00,false,6599.00,Hard Plastic (similar material used for making bike helmets),,"[""S"",""M"",""L"",""XL""]",false,2,false,Actual product packaging will contain only the Poolverine mask,false,"[{""label"":""S"",""price"":3999},{""label"":""M"",""price"":3999},{""label"":""L"",""price"":3999},{""label"":""XL"",""price"":3999}]",[],[],"[""For Him"",""Personalized Gifts""]","[""Trending"",""Best Sellers""]",false
b23059d1-747b-420a-a043-1f2f5dfedaff,Kunchi Ocean,"✨ Luxury 100% Pure Cotton Kunchi✨ Handcrafted with Premium fabrics, soft textures, and delicate detailing — designed to bring a timeless, elegant touch to Montessori spaces, kids’ rooms, hampers, and décor. Each piece is uniquely handmade with love and carefully selected prints.",250.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778775457376-1b93dy.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778775463201-nca9o.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778775466406-vjgtan.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778775472241-gz80p.png""]",,For Kids,Featured,150.00,1,false,,,2,5,days,false,fff5f635-e8fa-4a64-a04d-dfe679dce05d,approved,,,,,,2026-05-14 16:18:07.388285+00,2026-05-14 16:18:07.388285+00,false,300.00,,,,false,7,true,,false,[],[],[],"[""For Kids"",""Other""]","[""Featured""]",false
b8b33ffb-1f73-4106-81b0-9326a1e710f0,Cosmic Ganesha,"Experience luxury comfort with our premium Supima cotton t-shirt, crafted for everyday wear with elevated style and durability. Designed with ultra-soft fabric and high-quality artistic printing, this tee blends comfort, minimal aesthetics, and statement streetwear energy.",1599.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779269060005-hcc3ss.jpg""]",,Other,Supima T-shirts,150.00,100,false,,"[""Long-lasting comfort"",""Extra softness""]",2,4,days,false,37c07e6f-d508-45e1-bc11-bc9495f032a9,approved,,,,,,2026-05-20 09:36:12.08697+00,2026-05-20 09:36:12.08697+00,true,1999.00,,,,true,7,true,,false,[],[],[],"[""Other""]","[""Supima T-shirts""]",false
bb6ed667-55ba-44c3-9386-59c9f59e3805,Cigarette case,"A sleek and durable 3D printed cigarette case designed for convenience and protection

Holds up to 8 cigarettes securely
Dedicated lighter slot for easy, all-in-one carrying

Protects cigarettes from crushing, bending, and damage

Water-resistant design helps keep contents safe from moisture

Compact and travel-friendly for everyday use

Minimal,modern design with a clean finish",550.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779893532200-pxh86r.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779893534803-qdahm.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779893537413-zef6on.jpeg""]",,Other,Best Sellers,100.00,999999,false,[],"[""3d printed cigarette case"",""Holds 8 cigarettes and 1 jetty lighter""]",6,10,days,false,b1ec8c9d-796a-4c90-a749-dfb9e27d194d,approved,,,,,,2026-05-27 14:54:24.081711+00,2026-05-27 15:32:09.071416+00,false,1200.00,Hard plastic,,[],false,7,false,Actual product will only contain the cigarette case,false,[],[],[],"[""Other""]","[""Best Sellers"",""New Arrivals""]",false
c192131a-1c27-4fe9-b39a-1479afa1e5db,"Purple bouquet ",.,1750.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779188886413-igbqj.jpeg""]",,Crochet,New Arrivals,600.00,4,true,,,6,8,days,false,3226b96c-1e63-4198-aee8-55e4cd1fcf11,approved,,,,,,2026-05-19 11:09:28.518022+00,2026-05-19 11:09:28.518022+00,false,1800.00,,,,false,7,false,,false,[],[],[],"[""Crochet""]","[""New Arrivals""]",false
c454581a-d660-4c7f-bad6-e89ea619b521,Sunflower Tote bag,A sunflower painted with fabric colours on a muslin fabric tote bag and a final touch of warnish so that the colours do not fade.,400.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779800265908-vclr3.jpeg""]",,Painting,Featured,300.00,1,true,"[{""question"":""Designs according to your choice?"",""required"":false,""answerType"":""text""}]",,4,6,days,false,c3b6aef6-88f0-4dbc-8654-a25a748eddfa,approved,,,,,,2026-05-26 13:02:34.38034+00,2026-06-06 05:48:08.588891+00,false,400.00,A muslin fabric painted with fabric colours and a final touch of warnish so that the colours do not fade.,Do not wash it with hot water or use brush while cleaning.,,false,7,false,,false,[],[],[],"[""Painting"",""For Her""]","[""Featured"",""Trending"",""New Arrivals"",""Best Sellers""]",false
c56cb701-7d1d-4314-ace1-29df22c68b76,Handmade Rose Themed Gift Hamper,"Handmade Rose Themed Gift Hamper includes:
Rose Flower Pot
Rose Potli Bag
Wish Card
Chocolate",1500.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780817021291-9yo91.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780817034675-32orc.png""]",,Crochet,Gift Hampers,500.00,999999,true,"[{""question"":""What message would you like on call?"",""required"":false,""answerType"":""text""}]",,3,7,days,false,e84d8c53-7239-4420-bc50-487a4dcf6e0c,approved,,,,,,2026-06-07 07:26:21.87885+00,2026-06-18 05:16:37.45612+00,false,1700.00,,,,false,7,true,,false,[],[],[],"[""Crochet"",""For Her"",""Personalized Gifts"",""Gift Hampers""]","[""Gift Hampers""]",true
c7556343-00c0-4931-8218-79b8d1bf0830,SpaceAlien UniSex Opticwash T-shirt,"Step into futuristic streetwear with the Opticwash Unisex T-Shirt — crafted for those who love bold visuals and premium comfort. Featuring a high-quality alien-inspired graphic print with cosmic detailing, this tee blends minimal aesthetics with a modern oversized fit.",1599.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779262405785-764ekp.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779262420340-wnkzl7.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779262829576-vi04f.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779264553333-9119ga.jpg""]",,Other,Uni-sex Oversized T-shirt,2.00,96,false,[],"[""Fade-resistant graphic design print"",""Premium washed cotton fabric""]",2,4,days,false,37c07e6f-d508-45e1-bc11-bc9495f032a9,approved,,,,,,2026-05-20 07:51:51.654811+00,2026-05-23 06:44:41.291242+00,false,1999.00,,,"[""S"",""M"",""L"",""XL"",""2XL""]",false,6,true,,false,"[{""label"":""S"",""price"":1599},{""label"":""M"",""price"":1599},{""label"":""L"",""price"":1599},{""label"":""XL"",""price"":1599},{""label"":""2XL"",""price"":1599}]",[],[],"[""Other""]","[""Uni-sex Oversized T-shirt""]",false
c94974a1-4c36-416d-9cc5-782573f3317b,Sunflower bouquet,Single sunflower bouquet packed in brown paper,249.99,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779187161069-k1ias.jpeg""]",,Crochet,Best Sellers,200.00,10,false,,,3,5,days,false,3226b96c-1e63-4198-aee8-55e4cd1fcf11,approved,,,,,,2026-05-19 10:39:43.455773+00,2026-05-19 10:39:43.455773+00,true,299.00,,,,false,7,false,,false,[],[],[],"[""Crochet""]","[""Best Sellers""]",false
ca22108b-c7cc-4eaa-862b-73cb2d963de1,Handcrafted pink bloom hair accessories,"Cherry blossom is a handcrafted resin floral hair pin designed for modern brides who love soft romance and effortless elegance. Featuring cardium-pink resin petals with a crystal beads centre and a gold-tone pin base, this hair accessory is delicately handcrafted to enhance bridal buns and wedding hairstyles without adding weight.
Created especially for brides, bridesmaids, and intimate wedding ceremonies, this handmade resin floral hair pin for weddings is feather-light, waterproof.",550.00,"[""https://res.cloudinary.com/dr5jhntkh/image/upload/v1778442151/products/t30oye1kzevcdkycgaoa.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778514840891-rzzlnnx.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778514845464-cytm6d.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778514849706-pbh0y7.png""]",,Jewelry,Hair Accessories,5.00,10,true,,"[""*Waterproof & humidity-resistant (safe for Indian weather).*extremely light weight ""]",8,8,days,false,5752294a-cf18-46cd-86eb-465ffcbe7bd0,approved,,,,,,2026-05-10 19:42:32.181106+00,2026-05-12 03:24:33.577527+00,false,649.00,"Resin, copper .resin pigment",Stay away from perfume and keep at zip lock pastic bag,[],false,7,false,,false,[],[],[],"[""Jewelry""]","[""Hair Accessories""]",false
cd6b4030-7110-466d-a989-4733a74ade1f,"Sunflower and Daisy bouquet ",Brighten someone’s day with this adorable crochet flower bouquet,699.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779185049775-cxsain.jpeg""]",,Crochet,Best Sellers,400.00,2,true,,,3,5,days,false,3226b96c-1e63-4198-aee8-55e4cd1fcf11,approved,,,,,,2026-05-19 10:05:25.321612+00,2026-05-19 10:05:25.321612+00,false,799.00,,,,false,7,false,,false,[],[],[],"[""Crochet""]","[""Best Sellers""]",false
d34b92ac-36b8-4d8c-bd35-cd0b88a6446d,✨ Name Garland ✨,"Luxury Handmade Name Garlands 🌸✨

Beautifully handcrafted using soft pure cotton fabrics, our personalized name garlands are made to add warmth and charm to your little one’s space 🤍

Each garland is fully customizable with your choice of colours, patterns, and details—making every piece unique and specially made for your baby 💕",500.00,"[""https://res.cloudinary.com/dr5jhntkh/image/upload/v1778524402/products/gvogeqjw77xoa3tkf7ht.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778774266394-w9nxu.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778774271151-5p005r.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778774275777-bzci4.png""]",,For Kids,Featured,200.00,1,true,"[{""question"":""Children's Name"",""required"":true,""answerType"":""text""},{""question"":""Colour Patterns - Number per letter"",""required"":true,""answerType"":""text""},{""question"":""any reference image"",""required"":false,""answerType"":""photo""}]",,3,7,days,false,fff5f635-e8fa-4a64-a04d-dfe679dce05d,approved,,,,,,2026-05-11 18:33:23.132318+00,2026-06-17 04:29:15.961907+00,false,1500.00,100% Organic Cotton,"Soft, lightweight, washable, and safe for nursery decor 🧸🌼
Perfect for baby rooms, Name reveals, gifts, and precious Keepsake memories ✨","[""3 Letters"",""4 Letters"",""5 Letters"",""6 Letters"",""7 Letters"",""8 Letters""]",false,0,true,,false,"[{""label"":""3 Letters"",""price"":500},{""label"":""4 Letters"",""price"":530},{""label"":""5 Letters"",""price"":560},{""label"":""6 Letters"",""price"":590},{""label"":""7 Letters"",""price"":620},{""label"":""8 Letters"",""price"":650}]",[],"[{""url"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-size-charts/1779042884214-kht6fa.jpg"",""label"":""Pink and Purple's""},{""url"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-size-charts/1779042921127-qlbfg.jpg"",""label"":""Green and Blue's""},{""url"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-size-charts/1779042958372-ygd6j.jpg"",""label"":""Yellow Grey and Brown's""}]","[""For Kids"",""Personalized Gifts"",""Home Decor"",""Other""]","[""Featured""]",false
d3c8a3ad-70bd-41e2-8ff9-1230e78ac809,Mushroom Opticwash Unisex T-shirt,"A fusion of surreal art and futuristic streetwear, the Opticwash Mushroom Tee features a dreamy psychedelic graphic with a mystical eye illustration and maze-inspired detailing. Designed for creators, explorers, and lovers of experimental fashion.",1599.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779265070150-oz8ya.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779268683513-kzbhh6.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779268963826-try2lp9.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779268967074-khohnc.jpg""]",,Other,Uni-sex Oversized T-shirt,150.00,100,false,[],"[""Premium washed cotton fabric"",""High-quality durable print""]",2,4,days,false,37c07e6f-d508-45e1-bc11-bc9495f032a9,approved,,,,,,2026-05-20 08:24:49.634642+00,2026-05-23 06:42:25.547641+00,false,1999.00,,,"[""S"",""M"",""L"",""XL"",""2XL""]",false,7,true,,false,"[{""label"":""S"",""price"":1599},{""label"":""M"",""price"":1599},{""label"":""L"",""price"":1599},{""label"":""XL"",""price"":1599},{""label"":""2XL"",""price"":1598.99}]",[],[],"[""Other""]","[""Uni-sex Oversized T-shirt""]",false
d40566b3-a559-4f89-b3d7-7216610e5a13,Secret Garden Tiara-Handharness,"Central Motif: Large, multi-layered flowers painted in striking pink, red, and white enamel.
Cascading Elements: Trailing gold wire chains adorned with small light-blue and green enameled leaves.
Sparkling Accents: Tiny yellow details and small embedded rhinestones that catch the light.
Occasion Style: A perfect bohemian or festive accessory for mehendi functions, weddings, and traditional celebrations.",2200.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780175853796-wxvzhh.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780175859355-3rp0om.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780176043619-ry67mt.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780176083987-d3lqlm.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1780199562079-n6b7j.jpg""]",,Jewelry,Handharness,15.00,999999,true,"[{""question"":""Send a photo of the design & colour that you want."",""required"":false,""answerType"":""photo""}]","[""Designed as a lightweight, reusable alternative to fresh flower jewelry,""]",8,10,days,false,5752294a-cf18-46cd-86eb-465ffcbe7bd0,approved,,,,,,2026-05-30 21:28:11.493614+00,2026-06-17 04:29:45.242548+00,false,3500.00,"Resin, copper ,resin pigment",Stay away from perfume.,[],false,7,false,,false,[],[],[],"[""Jewelry"",""Resin Art"",""For Her""]","[""Handharness""]",false
d8ef1d4c-865c-43d8-891f-6f6bedcb7637,Rose flower pot,"HOME DÉCOR ",299.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779185770448-ud5rld.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779185772016-qm2q.jpeg""]",,Crochet,Best Sellers,300.00,9,true,,,3,4,days,false,3226b96c-1e63-4198-aee8-55e4cd1fcf11,approved,,,,,,2026-05-19 10:17:25.539144+00,2026-05-19 10:17:25.539144+00,false,300.00,,,,false,7,false,,false,[],[],[],"[""Crochet"",""Home Decor""]","[""Best Sellers""]",false
dc51474f-b58c-4a97-94cf-4fceacb3557c,Peach blossom hair pin (pack of 3),"Artisanal Craftsmanship: Meticulously shaped with gold-tone wire and finished with glossy dip resin.
Elegant Design: Features blooming pink and coral ombre petals with shimmering translucent green leaves.
Delicate Details: Anchored by a central pearl bead cluster and surrounded by intricate gold wire loop accents.
Secure Hold: Mounted on traditional U-shaped metal hair forks that slide smoothly into buns, twists, and updos.
Versatile Styling: Wear them clustered together for a dramatic statement or spaced out across an intricate braid",849.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778863490319-z1e5k.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778865851211-crubdj.jpg""]",,Resin Art,Hair Accessories,20.00,1,true,"[{""question"":""Which colours do u want for flowers"",""required"":true,""answerType"":""text""}]","[""Extremely light weight""]",6,6,days,false,5752294a-cf18-46cd-86eb-465ffcbe7bd0,approved,,,,,,2026-05-15 17:13:11.412314+00,2026-05-17 10:05:17.049299+00,false,1299.00,"Resin, copper ,resin pigment",Stay away from perfume and keep at zip lock pocket.,[],false,7,true,,false,[],[],[],"[""Resin Art"",""Jewelry""]","[""Hair Accessories""]",false
e1bb9e1c-587d-41d4-8a70-b65bfb36a733,Monster Lamp,High quality 3d printed monster energy drink lamp,1299.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1781118410062-n725ga.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1781118411159-5osfrb.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1781118412416-qveqoy.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1781118413400-rhh8w.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1781118456442-97ukye.jpeg""]",,Home Decor,Trending,600.00,999999,false,[],,4,7,days,false,f812ae81-e5ef-4a44-aaf6-5a84560fe8b3,approved,,,,,,2026-06-10 19:10:11.716521+00,2026-06-10 19:10:34.922471+00,false,3499.00,Premium Hard plastic,,[],false,7,false,Actual product packaging will only contain the lamp along with the usb cable,false,[],[],[],"[""Home Decor""]","[""Trending""]",false
e360c3e7-0134-4e14-a3ee-29b381b85999,Artisan Chocolate Gift Box,Premium handcrafted chocolates made with organic ingredients. Perfect for gifting on special occasions. Each piece is carefully crafted by our expert chocolatiers using traditional methods.,899.00,"[""https://res.cloudinary.com/dr5jhntkh/image/upload/v1777716625/products/oxpcp2ljd5dqn3o1cheg.png""]",,Sweets,handmade,500.00,24,true,"[{""question"":""Any dietary restrictions?"",""required"":false,""answerType"":""text""},{""question"":""Message for the card?"",""required"":true,""answerType"":""text""}]","[""Sugar-free option available"",""Organic cocoa beans"",""Handmade with love"",""Beautiful gift packaging included""]",2,5,days,false,f179477b-2cf4-44f5-aaaf-864a1c6b4327,approved,,,,,,2026-05-22 13:34:16.038691+00,2026-05-22 13:34:28.772641+00,false,1099.00,Premium milk chocolate with organic ingredients,"Store in a cool, dry place away from sunlight. Best consumed within 30 days of opening.","[""Pack"",""small"",""medium""]",false,0,false,Actual product packaging may contain more information. Please read labels carefully before consuming.,false,"[{""label"":""Pack"",""price"":899},{""label"":""small"",""price"":499},{""label"":""medium"",""price"":699}]","[{""name"":""Classic"",""image"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-color-options/1777716570277-yli20w.png""},{""name"":""rose gold"",""image"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-color-options/1777716608486-04v2p.webp""}]",[],"[""Sweets""]","[""handmade""]",true
e44146ec-f881-4541-a6e4-ce903101ad66,Red hood mask,3D-Printed high quality Red hood mask,3699.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1782153210180-kvlw7o.jpeg""]",,For Him,Trending,900.00,1,true,"[{""question"":""custom size requirement"",""required"":false,""answerType"":""text""}]",,6,10,days,false,f812ae81-e5ef-4a44-aaf6-5a84560fe8b3,approved,,,,,,2026-06-22 18:32:43.500798+00,2026-06-22 18:35:42.918025+00,false,6599.00,Hard Plastic (similar material used for making bike helmets),,"[""S"",""M"",""L"",""XL""]",false,2,false,Actual product packaging will contain only the Red hood mask,false,"[{""label"":""S"",""price"":3999},{""label"":""M"",""price"":3699},{""label"":""L"",""price"":3999},{""label"":""XL"",""price"":3999}]",[],[],"[""For Him"",""Personalized Gifts""]","[""Trending"",""Best Sellers""]",false
e5033c2d-25ec-41e3-9881-8b684ffbdded,9099 Spider-man mask,3D-Printed high quality 9099 Spider-Man Mask,3699.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1781118757786-jsvjcv.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1781118758537-qydplf.jpeg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1781118759691-evm6qd.jpeg""]",,For Him,Trending,900.00,1,false,"[{""question"":""custom size requirement"",""required"":false,""answerType"":""text""}]",,4,6,days,false,f812ae81-e5ef-4a44-aaf6-5a84560fe8b3,approved,,,,,,2026-06-01 11:19:45.081883+00,2026-06-10 19:12:47.67524+00,false,6999.00,Hard Plastic (similar material used for making bike helmets),,"[""M"",""L"",""XL""]",false,2,false,Actual product packaging will contain only the spider man mask,false,"[{""label"":""M"",""price"":3699},{""label"":""L"",""price"":3699},{""label"":""XL"",""price"":3699}]",[],[],"[""For Him"",""Personalized Gifts""]","[""Trending"",""Best Sellers""]",false
e5d2ebe6-5254-474b-9b81-94089838f1ba,Bougainvillea flower hair accessories,"It features an elegant pink bougainvillea flower bloom alongside detailed green leaves, meticulously structured onto a gold-toned U-shaped metal pin.This structure allows it to slide into hair buns, chignons, or half-up hairstyles effortlessly while providing a secure hold.Inspired by traditional Asian hair ornaments like the Japanese Kanzashi or Chinese Hanfu accessories, this accessory blends vintage oriental charm with a whimsical, modern aesthetic. It is perfect for weddings, festivals, or adding a unique floral accent to any formal styling.",450.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779012416716-aej7fn.jpg"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779012419951-hntpe8.jpg""]",,Jewelry,Hair Accessories,5.00,1,false,[],"[""Ultra light weight""]",6,8,days,false,5752294a-cf18-46cd-86eb-465ffcbe7bd0,approved,,,,,,2026-05-17 10:17:47.728617+00,2026-05-19 18:14:24.600859+00,false,750.00,"Resin, copper ,resin pigment",Stay away from perfume.,[],false,7,true,,false,[],[],[],"[""Jewelry"",""Resin Art""]","[""Hair Accessories""]",false
e956dcbe-6584-495b-a510-de093d417f60,Kunchi Aurora,"✨ Luxury 100% Pure Cotton Kunchi✨ Handcrafted with Premium fabrics, soft textures, and delicate detailing — designed to bring a timeless, elegant touch to Montessori spaces, kids’ rooms, hampers, and décor. Each piece is uniquely handmade with love and carefully selected prints.",250.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778775209042-u3394k.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778775215255-04njeg.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778775220385-56v6ms.png"",""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1778775225872-7xxihe.png""]",,For Kids,Featured,150.00,1,false,,,2,5,days,false,fff5f635-e8fa-4a64-a04d-dfe679dce05d,approved,,,,,,2026-05-14 16:11:27.749824+00,2026-05-14 16:14:00.930014+00,false,300.00,,,[],false,7,true,,false,[],[],[],"[""For Kids"",""Other""]","[""Featured""]",false
e9f7382a-e6cb-44fa-bf71-d5c738850023,"Resin keychain ",11:11 customised keychain with A galaxy theme and golden crystals and pearls decorated along.,300.00,"[""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/products/1779799522195-kxo13u.jpeg""]",,Resin Art,Trending,70.00,1,true,"[{""question"":""You can also mention a name of your partner"",""required"":false,""answerType"":""text""}]",,4,6,days,false,c3b6aef6-88f0-4dbc-8654-a25a748eddfa,approved,,,,,,2026-05-26 12:52:45.339192+00,2026-06-06 05:48:26.675256+00,false,300.00,"Epoxy resin, Pearls, golden And silver dust ",,,false,7,true,,false,[],"[{""name"":""Pastel pink"",""image"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-color-options/1779799791329-bahe5l.jpeg""},{""name"":""Pastel Violet"",""image"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-color-options/1779799808106-0yyaiu.jpeg""},{""name"":""Strawberry shade"",""image"":""https://umnizxayjwnknetaspxg.supabase.co/storage/v1/object/public/uploads/product-color-options/1779799880604-mrwmn5.jpeg""}]",[],"[""Resin Art"",""For Her"",""For Him"",""Personalized Gifts""]","[""Trending""]",false
